date,comment
2020. 1. 10.,불매운동 오래오래 갔으면 좋겠다...
2020. 1. 10.,1:51 봐라 우리가 얼마나 일본걸 쓰고 있었는지 알수있다.일본은 자기물건 쓰고 한국꺼 하나도 안쓰는 와중에 우리는 한국산 안좋다면서 일본꺼 얼마나 샀었겠냐지금이라도 일본꺼 사지말고 한국산 쓰자훌륭한 중소기업 많다. NO JAPAN!
2020. 1. 10.,불량 일본 제품 불매운동과 방사능 오염 올림픽 불참운동은 계속 되어야 합니다.
2020. 1. 10.,"다시 말하지만 유니클로나 무지 입은 놈들
그냥 짤x 버린다
일베니 매국노니 그런거 귀찮다 그냥 왕따 시키거나 알바 짤라버리거나 퇴사시키거나"
2020. 1. 10.,응 유니클로없어질때까지 계속할거야 걱정마
2020. 1. 10.,자본주의에서 소비와 불매권은 소중한 시민 개개인의 의견이다 겸허히 받아들이길 🤭🤭
2020. 1. 10.,1:17 속눈썹인줄.
2020. 1. 10.,엠비씨 이쁘    불매운동 영원히 합시다 야비한것들 일본넘
2020. 1. 10.,"일본은 침몰하는 배와같다
너무좋다ㅋㅋㅋㅋ"
2020. 1. 10.,허가 안해도 되는데 이제ㅋㅋ수입안함ㅋㅋ
2020. 1. 10.,아 너무 좋아
2020. 1. 10.,유니클로 그딴거 관심없어요ㅋㅋㅋㅋ
2020. 1. 10.,방사능 일본 ㅋㅋㅋㅋㅋ퉤
2020. 1. 10.,"지랄
우리는 잘못 없는줄아냐
일본하고 사이 나빠지면 결국엔 우리가 손해본다"
2020. 1. 10.,"싹다 대체하고 강제징용 피해자 배상
당장 현금화 하라~ 어캐나오는지 또
한번 보자~~"
2020. 1. 10.,유니클로지나갈때마다 사람존나 많던데ㅜㅜ
2020. 1. 10.,별 것도 아닌 것들이 깝친 거였네ㅋㅋㅋㅋ
2020. 1. 10.,"미안합니다. 여러분 전 그 영상 일본꺼만 봅니다ㅠㅜ
물론 무료로요 ㅎㅎ"
2020. 1. 10.,아베님 감사합니다. ㅋㅋㅋㅋ
2020. 1. 10.,ㅋㅋㅋㅋㅋㅋㅋㅋ
2020. 1. 10.,ㅋㅋㅋ솔직히 첨엔 유니클로 살까고민했는데 이제 탑텐이나 에잇세컨즈 산다 ㅋㅋ
2020. 1. 10.,데상트도 일본기업입니다 데상트도 불매해주세요ㅠㅠㅠㅠ
2020. 1. 10.,불매는 평생~~~
2020. 1. 10.,우리동네 유니클로는 사람 많던데..
2020. 1. 10.,유니클로 쟨 안 잘렸넼ㅋㅋㅋ
2020. 1. 10.,"됐어요~~
이미 버스 떠났어요~ 우릴 잊어요~ ㅎㅎㅎ
그만 한국을 단념햐~~
각자 갈 길 가자구~ 누가 이기나 두고"
2020. 1. 10.,플스.닌텐도 도 일본산 ㅋㅋ
2020. 1. 10.,롯데꺼도 쓰지 맙시다. 여행가지 맙시다
2020. 1. 10.,"풉 ㅋㅋㅋㅋ 대형마트에도 맥주는 찾기 힘들더라 ㅋㅋㅋ
역사속에 맥주 된듯 ㅋㅋㅋ 난 몰러 알콜 못해서 맘 심부름 갔다가 대형마트 상황보니 구석지에도 없더라 ㅋㅋ"
2020. 1. 10.,"지금 영국서도 일본 도쿄올림픽 현황보고 극혐하더라
Bbc 에서 욱일기 비판하고 네셔널 지오그래픽에 후쿠시마 방사능 팩폭함"
2020. 1. 10.,알아서 빨리 나가자 ㅋㅋㅋ
2020. 1. 10.,불매운동화이팅!!!!
2020. 1. 10.,"정부에서 밀어주는 여권부터
비뀌였으면 좋겠어요
어쩔수 없이 쓰는데.
찝찝하네요."
2020. 1. 10.,파이팅!
2020. 1. 10.,"매년 가던 일본 끊었다
본토 라멘 당분간 빠이빠이"
2020. 1. 10.,실컷 선동해라 존나사야지ㅋㅋㅋㅋㅋㅋ
2020. 1. 10.,쨔쓰!
2020. 1. 10.,남양 농심 피존처럼 이제 선택지에 없음 ㅋㅋㅋ
2020. 1. 10.,"야당인 자한당의 친일행위, 극우 찌라시들인 조중동의 반 국가적 친일행위들에 대한
역풍으로 식지않는 민주시민들의 일제 불매운동
고맙다
토착왜구당과 토착왜구 찌라시들아"
2020. 1. 10.,일본 안사요~~~~~~~
2020. 1. 10.,오늘도 유ㆍ클 매장 지나다보니.. 쇼핑하는 커플이 있던데.ㅡㅡ 일본인 커플일꺼야.ㅡㅡ
2020. 1. 10.,일본놈이번기회에 뚝 끈어요 ᆢ
2020. 1. 10.,1:17 속눈썹이세요?
2020. 1. 10.,박항서♡
2020. 1. 10.,LA만 신났네 ㅋㅋㅋㅋㅋ 가만히 앉아만 있었는데 하늘에서 세계 10위권 시장이 뚝하니 떨어졌잖어?
2020. 1. 10.,독도는우리땅 우리땅!
2020. 1. 10.,"노 재팬. 안 가요 안 사요, 영원히!"
2020. 1. 10.,기생충..
2020. 1. 10.,진짜?여행많이오든데...😅
2020. 1. 10.,우리가 진짜 호구였구나..... 그러니 이것들이 만만히 보고😓
2020. 1. 10.,かっこいいね
2020. 1. 10.,잘한다 잘한다~ 유니클로 없어져줘~
2020. 1. 10.,감사합니다. 여러분~~~
2020. 1. 10.,ㅋㅋㅋ 잠실에 롯데 우째할거? 몰아내셈 니들 논리라면
2020. 1. 10.,그럼 뭐해 수익은 계속 되고있는걸ㅋㅋㅋㅋㅋ
2020. 1. 10.,일베클로 안사요~
2020. 1. 10.,우리 모두 화이팅~!
2020. 1. 10.,집에가야지 추운데 ㅋㅋ
2020. 1. 10.,죽을때까지 일본 불매ㅜㅜ
2020. 1. 10.,천안에있는 유니클로는 장사 잘되던데 정말 이뉴스가 맞는건지 의심이가네요
2020. 1. 10.,MBC 화이팅!!!!!
2020. 1. 10.,롯데가 일본보다 더 나쁨ㅡㅡ난 내 일상에서 롯데빼기 실천중.생각보다 어렵다는...
2020. 1. 10.,멋진데!?
2020. 1. 10.,"대한독립투사 
아베찡
더욱 힘 내줘! ! ㅎㅎ"
2020. 1. 10.,우리 국민들 쵝오입니다^^  조직된 힘
2020. 1. 10.,불매운동 영원하리
2020. 1. 10.,"계속 간다아아아.....
자주국방."
2020. 1. 10.,아직멀었어요. 롯데와 다이소 cj 팔도 농심
2020. 1. 10.,물건살때 항상 어디서 제조되었는지 살펴봄.
2020. 1. 10.,MBC만세 ~꾸준이 불매운동 보도해주세요 잊혀지지않게요~~👍👍👍
2020. 1. 10.,유클 언제 나가냐 ㅋㅋ 그자리에 차라리 국산기업 들어와랑
2020. 1. 10.,Good news
2020. 1. 10.,흐응~ 매출토막나도 재무대표는 집에 안가셨네~
2020. 1. 10.,일본에서는 한일불매 그딴거 없다는데ㅋㅋㅋㅋ개웃겨
2020. 1. 10.,꽁짜로 준다해도  싫타
2020. 1. 10.,지진.쓰나미 올때 안됐나? 올때 된거 같은데^^
2020. 1. 10.,오늘 하남 스타필드 갔었는데 다시 많아 졌더라고요.. 막 예전에 잘 나갈때 같진 않지만 다른 상점들과 비슷한 수준... 부글부글...
2020. 1. 10.,"이제보니 언론 선동 오지는데 진짜 불매로 일본 망할거라는 댓글들은 뭐지? 불매라는 취지는 좋지만 망해? 어이구 유니클로가 한국에서 수입이 절반 깎인건 맞지만 동남아,중국에서 4배 이상 수입을 들어올렸고 이미 불매 일어나기 전에 유니클로 본사에서 한국에선 먹을거 다 먹었다고 언급한것도 있는데 믿기 싫으면 링크 갖다줄게 또한 관광에서도 대마도나 아주 작은 소도시를 제외하곤 대도시나 유명한 중소도시는 여전히 흥행인데 ㅋㅋ 아베가 중국인들 오지게 끌어들이는 마케팅 하는건 아냐? 또한 동남아에는 과거부터 도요타 차들이 즐비차게 있고 도요타는 세계 차 생산량 1위죠? 여전히 의료,공장 장비는 일제꺼 쓰고 영상장비도 일제 ㅋㅋ 맥주 그 조그만한걸로 ㅈ도 타격 없고 불매는 좋은데 환상은 깨라 ㅋㅋ"
2020. 1. 10.,불매 명단좀 주세요ㅠㅠ
2020. 1. 10.,니네꺼 안써
2020. 1. 10.,CJ햇반 방사능 밥
2020. 1. 10.,ㅋㅋㅋㅋ 카를로스 곤 탈출해서 멀쩡한 기업인이 자기나라 기업 살린거 자존심 상하고 프랑스랑 합병한다니까 셋업범죄로 없는 죄 만들어서 감금시켜놓고 40억엔이나 뜯으면서 독재국가인거 인증했은데 뭐가 더 필요함 ㅋㅋ
2020. 1. 10.,일본에 IMF가 오는 그 날까지 !!!!
2020. 1. 10.,일본을싫어한다고 애국인이아니고 일본을 좋아한다고 매국노가 아닙니다
2020. 1. 10.,"진짜 대한민국 국민으로써 20대로써 나는 유니클로를 입지도 사지도 보지도 않을것입니다.
난 진짜 유니클로태도를 직접본사람으로써 진짜 충격이커서 절대 죽을때까지 유니클로랑 맥주 등등 절대 보지않을것음.
차라리 한국제품쓴다!!!"
2020. 1. 10.,나 어제 유니클로에서 60만원치지름 유니클로 싸고좋앙♡
2020. 1. 10.,야 유니클로매장지나갔는데 겨울인데불구하고 겨우 2~3명보이더라
2020. 1. 10.,온라인으로도 사지말자고요!
2020. 1. 10.,아사히 마시쪙 꺼억
2020. 1. 10.,안사요 안가요 안입어요 안먹어요!!!!!! 니들 땅에서 나오는거 니들 많이 사용하세요!
2020. 1. 10.,하남스타필드 유니틀로 장사 개잘되던데
2020. 1. 10.,라멘 좋아했는데 집근처에 존나맛잇는 고기국수 집을 몰랐다 대체할게생겨서 기부니가 좋다.
2020. 1. 10.,"나는 일본 방사능 터질때부터 불매함!
특히 식품!  평생불매"
2020. 1. 10.,"????:(엄청나게 많이 사주는 단골 고객한테)너내한테 이제 안팜!
ㅄ도 이런 ㅄ들이 없지 ㅉㅉ"
2020. 1. 10.,올림픽도 가지 맙시다
2020. 1. 10.,여기엔 태극기 조용하네 ㅋㅋ
2020. 1. 10.,일베 유니폼?
2020. 1. 10.,불매운동=매국
2020. 1. 10.,자동차에도 방사능 유출이 심해서 러시아가 돌려보낼정도믄 옷이나 먹는거에는 얼마나 위험하겄니
2020. 1. 10.,일본거 아닌게 세상에 어딨습니까 그렇게 불매가 좋으면 아예 무인도에서 자급자족으로 먹고살지그래요??ㅋㅋㅋㅋㅋㅋ
2020. 1. 10.,일제 죽을때까지 안 사!!!
2020. 1. 10.,안사요안사
2020. 1. 10.,일본 그냥 싫었는데 이렇게 공론화되고 다같이 불매해서 너무 좋다
2020. 1. 10.,그래도 유니클로 매장에 간간히 사람 있더라.. 거울 앞에서 얇은 패딩 입으면서 웃는데 소름끼침
2020. 1. 10.,여러분 욱일기 올림픽에서 허용된다던데 어떻게 막을방법이 없을까요?ㅠㅠ 진짜 그꼴은 죽어도 못봐주겠는데......
2020. 1. 10.,소중한 우리의 엑스맨 아베짱!! 종신집권을 응원합니다. ㅎㅎㅎ
2020. 1. 10.,얼마 전 GS갔었는데 일본 맥주 다 팔던데 이마트 가도 수입맥주 코너에 묶음해소 막 팔고 있던데...그건 뭐예요...
2020. 1. 10.,"친일 매국보다  후손에 더  죄짓는게  일본제품 쓰는 것이다.

제품을 쓰면서 '방사능'에  계속 노출되면 
 유전자가 변형, 돌연변이 가능성이 커진다."
2020. 1. 10.,불매운동이 더 활발하게 이뤄졌으면 좋겠어요.
2020. 1. 10.,아베 탱큐
2020. 1. 10.,"방사능 범벅된 옷, 음식, 원료 다 쓰지 말아주세요 ㅠㅠ 비나 태풍 올때마다 방사능 오염수 매번 방류해대는 양아치들 물건 사주지 맙시다."
2020. 1. 10.,"수출국이 수입국에게 시비거
는 행위가 얼마나 멍청한짓인지 멀쩡한 모리타화학 부도 나면 ㅋㅋㅋㅋ잃어버린 20년 탈출못할듯"
2020. 1. 10.,영구적인 불매
2020. 1. 10.,어렵지도 않고 방사능도 피하는 일본 불매 : 일본 식자재는 물론 일본 공산품도 위험 - 일본 화장품 및 자동차에서도 방사능 검출
2020. 1. 10.,업보다
2020. 1. 10.,요새 슬슬 다시 가던데 그냥 스파오를 가지 둘다 파느거 거의 똑같은데;;
2020. 1. 10.,처음엔 불편하겠다 싶은 것도 있었는데 대체품도 많고 익숙해져서 아무렇지도 않음
2020. 1. 10.,집 바로 앞에 세븐일레븐 절대 안 갑니다 50미터쯤 걸어서 gs25 갑니다
2020. 1. 10.,수출규제 푸는쪽이 지는거죠.
2020. 1. 10.,동네 근처 마트갔는데 차에 대놓고 크게 NO일본 스티커 크게 붙어진 차가 있길래 멋있다생각했는데 유니클로 쇼핑백들고 내리더라고요 ㅋㅋㅋㅋ 시밸롬
2020. 1. 10.,기분좋은소식이네요ㅋ~이젠 총선에서 왜놈들 때려잡아야지요~~
2020. 1. 10.,일본이 경제보복하면 곧 나라 망할것처럼 거품물고 빽빽거리던 좆중동 이런건 절대 보도 안하지?  찌라시만도 못한 매국지들
2020. 1. 10.,이젠 일상화 돼벌임
2020. 1. 10.,외교단절시급
2020. 1. 10.,유니클로 수익 16% 주가 올라갔는데 무슨 헛소리지 ㅋㅋㅋ
2020. 1. 10.,"계속 앞뒤가 안맞는군~
미쳤니!!
안가~안사~내 돈이거든~
다른데 가서 쓸거다"
2020. 1. 10.,일본 제품 다시 사는 날이 와도 유니클로는 안 사
2020. 1. 10.,겨울에 히트텍사로가는데 올해는 안갓지롱ㅋ  날씨도 따뜻하다 ㅋ
2020. 1. 10.,난 유니클로가 일본기업인줄도 몰맀는데  붛매운동 하면서 알게됨
2020. 1. 10.,평생 일본 불매할거야. 규제 풀거나 말거나 상관없음
2020. 1. 10.,굳굳
2020. 1. 10.,피폭당하지 않을렴 가지말고 사지말자!! 진짜 심각하다 일본
2020. 1. 10.,곤두박질 칠 정도로 누가 계속 사주고 있었다는 얘기...
2020. 1. 10.,불매는 계속되어야! 도로에 일제차가 너무 많습니다. 과거 우리 국토를 유린했던 일제 전범기업의 군용차가 지금도 우리나라에서 눈이 띄는게 말이 되는건지...
2020. 1. 10.,몇일전에도 일산 화장품에서 방사능 물질이나와 수입불허 되었습니다. 불매운동은 계속됩니다.
2020. 1. 10.,유니클로 무료이벤트하니 개돼지들은 가던데ㅋㅋ
2020. 1. 10.,대한민국 만세♥♥ㅋㅋ  아 ~사이다   나는 대한민국 국민입니다  자한당  친일 매국당빼고   대한민국 국민이라면 No제펜 합시다      대한민국  화이팅 ~~
2020. 1. 10.,이번엔 제발 저번 불매운동처럼 어렁뚱땅하게 하지 말자...
2020. 1. 10.,"그래도 일본 가는 쉐기들 
친일파 쉐기덜^^"
2020. 1. 10.,영원히 불매운동이다 ㅋㅋ  해외에서 사는데 일본꺼하면서 안사는중이여 ㅋㅋㅋㅋㅋ
2020. 1. 10.,"탈일본 잊지말고 생활 화합시다~  일본에 만행을 잊어선 안됩니다 ...!!!
참...그래서 선전을 그따구로 다시했니~기억이 안난다고~?ㅎ  수출하지마 제발~하던데로 밀고나가라~~가오떨어진다~!"
2020. 1. 10.,계속계속
2020. 1. 10.,"좋긴 좋지만, 일본은 다들 아시는 것과 다르게 수출로 먹고 사는 나라가 아닙니다."
2020. 1. 10.,"(입이 아프도록 말했지만 또 말합니다!)
   일본이 어떻게 나오든 한일 관계가 어떻게 변하든, 우리는 일본 불매운동을  열심히 해야 합니다! 즐기면서 꾸준히 쭈~욱! 그래야 대일 무역적자를 줄이고 한국 경제를 살릴 수 있습니다. 여기서 멈추게 되면, 나중에 또 일본에게 뒤통수를 맞습니다. 불매운동은 최소한 1~2년을 해야 뭐든 결과가 나오지 않겠습니까? 제 개인적인 바람은 이번 불매운동이 100년이든 200년이든 쭈~욱 이어졌으면 합니다."
2020. 1. 10.,불매 열기 대단하네;
2020. 1. 10.,18년도 하반기 유니클로 입사한 신입들 이제 1년 지났는데 안타깝네ㅋㅋ
2020. 1. 10.,"혐한 하면서 돈은 벌고 싶은기업
유니클로 DHC  미쓰시비 는 평생 안보고 싶다."
